Fold,swap_proportion,Feature,Shap,Importance
0,0.1,age,0.013870350696744691,0.13142513888626864
0,0.1,job,0.06405892314751603,0.22902087439854818
0,0.1,education,0.1741915900095087,0.3997839770710037
0,0.1,default,0.02891174094273023,0.7975652673856586
0,0.1,balance,0.03862315384528938,2.1228926583739853
0,0.1,housing,0.5642215469937338,1.1260301721899155
0,0.1,loan,0.1987330761169795,0.7972100474606632
0,0.1,duration,1.7815795848410478,13.027049132864216
0,0.1,campaign,0.21852427511962505,7.8202049393458815
0,0.1,age,0.013870350696744691,0.13142513888626864
0,0.1,job,0.06405892314751603,0.22902087439854818
0,0.1,education,0.1741915900095087,0.3997839770710037
0,0.1,default,0.02891174094273023,0.7975652673856586
0,0.1,balance,0.03862315384528938,2.1228926583739853
0,0.1,housing,0.5642215469937338,1.1260301721899155
0,0.1,loan,0.1987330761169795,0.7972100474606632
0,0.1,duration,1.7815795848410478,13.027049132864216
0,0.1,campaign,0.21852427511962505,7.8202049393458815
0,0.1,age,0.013870350696744691,0.13142513888626864
0,0.1,job,0.06405892314751603,0.22902087439854818
0,0.1,education,0.1741915900095087,0.3997839770710037
0,0.1,default,0.02891174094273023,0.7975652673856586
0,0.1,balance,0.03862315384528938,2.1228926583739853
0,0.1,housing,0.5642215469937338,1.1260301721899155
0,0.1,loan,0.1987330761169795,0.7972100474606632
0,0.1,duration,1.7815795848410478,13.027049132864216
0,0.1,campaign,0.21852427511962505,7.8202049393458815
0,0.1,age,0.013870350696744691,0.13142513888626864
0,0.1,job,0.06405892314751603,0.22902087439854818
0,0.1,education,0.1741915900095087,0.3997839770710037
0,0.1,default,0.02891174094273023,0.7975652673856586
0,0.1,balance,0.03862315384528938,2.1228926583739853
0,0.1,housing,0.5642215469937338,1.1260301721899155
0,0.1,loan,0.1987330761169795,0.7972100474606632
0,0.1,duration,1.7815795848410478,13.027049132864216
0,0.1,campaign,0.21852427511962505,7.8202049393458815
0,0.1,age,0.013870350696744691,0.13142513888626864
0,0.1,job,0.06405892314751603,0.22902087439854818
0,0.1,education,0.1741915900095087,0.3997839770710037
0,0.1,default,0.02891174094273023,0.7975652673856586
0,0.1,balance,0.03862315384528938,2.1228926583739853
0,0.1,housing,0.5642215469937338,1.1260301721899155
0,0.1,loan,0.1987330761169795,0.7972100474606632
0,0.1,duration,1.7815795848410478,13.027049132864216
0,0.1,campaign,0.21852427511962505,7.8202049393458815
0,0.1,age,0.013870350696744691,0.13142513888626864
0,0.1,job,0.06405892314751603,0.22902087439854818
0,0.1,education,0.1741915900095087,0.3997839770710037
0,0.1,default,0.02891174094273023,0.7975652673856586
0,0.1,balance,0.03862315384528938,2.1228926583739853
0,0.1,housing,0.5642215469937338,1.1260301721899155
0,0.1,loan,0.1987330761169795,0.7972100474606632
0,0.1,duration,1.7815795848410478,13.027049132864216
