Fold,Feature,Droped_Attrib,acc_,acc_after,TPR_diff,TPR_diff_after,FPR_diff,FPR_diff_after,SPD,SPD_after,DIR,DIR_after,AOD,AOD_after,TPR,TPR_after,FPR,FPR_after,SP,SP_after,Pre,Pre_after,Re,Re_after,F1,F1_after,ACC,ACC_after
0,sex,None,0.7047619047619048,0.6571428571428571,0.119,0.157,-0.256,-0.259,0.18,0.202,0.69,0.674,-0.0685,-0.051000000000000004,0.708,0.688,0.298,0.368,0.486,0.514,0.667,0.611,0.708,0.688,0.687,0.647,0.705,0.657
0,age,None,0.7047619047619048,0.6095238095238096,-0.833,-0.681,0.333,0.472,0.544,0.57,0,0,-0.24999999999999997,-0.10450000000000004,0.708,0.667,0.298,0.439,0.486,0.543,0.667,0.561,0.708,0.667,0.687,0.609,0.705,0.61
0,Pstatus,None,0.7047619047619048,0.6285714285714286,-0.051,-0.154,-0.039,-0.176,0.056,0.033,0.896,0.95,-0.045,-0.16499999999999998,0.708,0.792,0.298,0.509,0.486,0.638,0.667,0.567,0.708,0.792,0.687,0.661,0.705,0.629
0,Medu,None,0.7047619047619048,0.580952380952381,-0.325,-0.077,0.208,-0.036,0.339,0.05,2.356,1.084,-0.05850000000000001,-0.056499999999999995,0.708,0.729,0.298,0.544,0.486,0.629,0.667,0.53,0.708,0.729,0.687,0.614,0.705,0.581
0,Fjob,None,0.7047619047619048,0.6761904761904762,-0.095,-0.133,0.111,0.372,0.086,0.243,1.2,1.567,0.008,0.1195,0.708,0.792,0.298,0.421,0.486,0.59,0.667,0.613,0.708,0.792,0.687,0.691,0.705,0.676
0,reason,None,0.7047619047619048,0.6857142857142857,0.265,0.249,-0.181,0.019,0.241,0.126,0.616,0.813,0.04200000000000001,0.134,0.708,0.812,0.298,0.421,0.486,0.6,0.667,0.619,0.708,0.812,0.687,0.702,0.705,0.686
0,guardian,None,0.7047619047619048,0.580952380952381,0.298,0.191,0.304,0.625,0.015,0.209,0.971,1.417,0.301,0.40800000000000003,0.708,0.812,0.298,0.614,0.486,0.705,0.667,0.527,0.708,0.812,0.687,0.639,0.705,0.581
0,traveltime,None,0.7047619047619048,0.6285714285714286,-0.344,-0.051,0.298,0.386,0.09,0.1,1.225,0.833,-0.022999999999999993,0.1675,0.708,0.646,0.298,0.386,0.486,0.505,0.667,0.585,0.708,0.646,0.687,0.614,0.705,0.629
0,studytime,None,0.7047619047619048,0.6666666666666666,0.109,-0.109,-0.366,-0.196,0.289,0.086,0.593,0.87,-0.1285,-0.1525,0.708,0.792,0.298,0.439,0.486,0.6,0.667,0.603,0.708,0.792,0.687,0.685,0.705,0.667
0,schoolsup,None,0.7047619047619048,0.6,-0.85,-0.775,0.5,0.256,0.689,0.461,0,2.43,-0.175,-0.2595,0.708,0.771,0.298,0.544,0.486,0.648,0.667,0.544,0.708,0.771,0.687,0.638,0.705,0.6
0,famsup,None,0.7047619047619048,0.6666666666666666,0.116,0.137,-0.319,-0.31,0.203,0.21,0.684,0.724,-0.1015,-0.0865,0.708,0.792,0.298,0.439,0.486,0.6,0.667,0.603,0.708,0.792,0.687,0.685,0.705,0.667
0,paid,None,0.7047619047619048,0.6666666666666666,-0.5,-0.818,0.177,0.134,0.339,0.425,2.867,3.335,-0.1615,-0.34199999999999997,0.708,0.75,0.298,0.404,0.486,0.562,0.667,0.61,0.708,0.75,0.687,0.673,0.705,0.667
0,activities,None,0.7047619047619048,0.6952380952380952,-0.022,-0.156,-0.025,0.014,0.052,0.028,0.898,1.049,-0.0235,-0.071,0.708,0.792,0.298,0.386,0.486,0.571,0.667,0.633,0.708,0.792,0.687,0.704,0.705,0.695
0,nursery,None,0.7047619047619048,0.638095238095238,-0.044,-0.044,0.067,-0.11,0.207,0.032,1.657,1.06,0.011500000000000003,-0.077,0.708,0.708,0.298,0.421,0.486,0.552,0.667,0.586,0.708,0.708,0.687,0.641,0.705,0.638
0,higher,None,0.7047619047619048,0.5714285714285714,-0.708,-0.604,0.304,0.464,0.49,0.529,0,0,-0.20199999999999999,-0.06999999999999998,0.708,0.604,0.298,0.456,0.486,0.524,0.667,0.527,0.708,0.604,0.687,0.563,0.705,0.571
0,internet,None,0.7047619047619048,0.6761904761904762,-0.495,-0.091,0.347,0.199,0.411,0.144,4.083,1.31,-0.07400000000000001,0.054000000000000006,0.708,0.792,0.298,0.421,0.486,0.59,0.667,0.613,0.708,0.792,0.687,0.691,0.705,0.676
0,romantic,None,0.7047619047619048,0.6952380952380952,0.174,0.052,-0.044,0.089,0.05,0.078,0.906,1.149,0.065,0.0705,0.708,0.812,0.298,0.404,0.486,0.59,0.667,0.629,0.708,0.812,0.687,0.709,0.705,0.695
0,famrel,None,0.7047619047619048,0.5523809523809524,-0.188,0.06,-0.078,-0.061,0.065,0.049,1.15,0.929,-0.133,-0.0005000000000000004,0.708,0.729,0.298,0.596,0.486,0.657,0.667,0.507,0.708,0.729,0.687,0.598,0.705,0.552
0,freetime,None,0.7047619047619048,0.6761904761904762,0.221,0.171,0.074,0.032,0.084,0.08,0.844,0.875,0.1475,0.1015,0.708,0.792,0.298,0.421,0.486,0.59,0.667,0.613,0.708,0.792,0.687,0.691,0.705,0.676
0,goout,None,0.7047619047619048,0.638095238095238,-0.278,0.083,0.03,-0.12,0.167,0.08,1.455,0.88,-0.12400000000000001,-0.018499999999999996,0.708,0.771,0.298,0.474,0.486,0.61,0.667,0.578,0.708,0.771,0.687,0.661,0.705,0.638
0,Walc,None,0.7047619047619048,0.6190476190476191,-0.5,-0.205,0.187,-0.03,0.369,0.098,3.091,1.207,-0.1565,-0.1175,0.708,0.688,0.298,0.439,0.486,0.552,0.667,0.569,0.708,0.688,0.687,0.623,0.705,0.619
0,health,None,0.7047619047619048,0.6761904761904762,0.226,0.15,-0.106,0.094,0.2,0.056,0.667,0.911,0.060000000000000005,0.122,0.708,0.792,0.298,0.421,0.486,0.59,0.667,0.613,0.708,0.792,0.687,0.691,0.705,0.676
0,absences,None,0.7047619047619048,0.6095238095238096,-0.724,-0.196,0.357,0.24,0.544,0.289,0,1.965,-0.1835,0.021999999999999992,0.708,0.688,0.298,0.456,0.486,0.562,0.667,0.559,0.708,0.688,0.687,0.617,0.705,0.61
0,sex,['Medu'],0.6571428571428571,0.6476190476190476,0.052,0.164,-0.115,-0.296,0.076,0.225,0.826,0.668,-0.0315,-0.06599999999999999,0.562,0.729,0.263,0.421,0.4,0.562,0.643,0.593,0.562,0.729,0.6,0.654,0.657,0.648
0,age,['Medu'],0.6571428571428571,0.6285714285714286,-0.708,-0.638,0.242,0.396,0.439,0.51,0,0,-0.23299999999999998,-0.121,0.562,0.625,0.263,0.368,0.4,0.486,0.643,0.588,0.562,0.625,0.6,0.606,0.657,0.629
0,Pstatus,['Medu'],0.6571428571428571,0.7047619047619048,0.128,0.12,-0.078,-0.147,0.156,0.2,0.708,0.727,0.025,-0.013499999999999998,0.562,0.792,0.263,0.368,0.4,0.562,0.643,0.644,0.562,0.792,0.6,0.71,0.657,0.705
