Fold,Feature,Droped_Attrib,acc_,acc_after,TPR_diff,TPR_diff_after,FPR_diff,FPR_diff_after,SPD,SPD_after,DIR,DIR_after,AOD,AOD_after,TPR,TPR_after,FPR,FPR_after,SP,SP_after,Pre,Pre_after,Re,Re_after,F1,F1_after,ACC,ACC_after
0,internet,None,0.7047619047619048,0.6666666666666666,-0.495,-0.091,0.347,-0.071,0.411,0.0,4.083,1.0,-0.07400000000000001,-0.08099999999999999,0.708,0.792,0.298,0.439,0.486,0.6,0.667,0.603,0.708,0.792,0.687,0.685,0.705,0.667
0,romantic,None,0.7047619047619048,0.6857142857142857,0.174,0.15,-0.044,0.022,0.05,0.003,0.906,0.994,0.065,0.086,0.708,0.729,0.298,0.351,0.486,0.524,0.667,0.636,0.708,0.729,0.687,0.679,0.705,0.686
0,famrel,None,0.7047619047619048,0.6666666666666666,-0.188,0.009,-0.078,-0.199,0.065,0.091,1.15,0.86,-0.133,-0.095,0.708,0.771,0.298,0.421,0.486,0.581,0.667,0.607,0.708,0.771,0.687,0.679,0.705,0.667
0,freetime,None,0.7047619047619048,0.6761904761904762,0.221,0.1,0.074,0.028,0.084,0.049,0.844,0.913,0.1475,0.064,0.708,0.729,0.298,0.368,0.486,0.533,0.667,0.625,0.708,0.729,0.687,0.673,0.705,0.676
0,goout,None,0.7047619047619048,0.6666666666666666,-0.278,-0.167,0.03,0.051,0.167,0.127,1.455,1.292,-0.12400000000000001,-0.05800000000000001,0.708,0.708,0.298,0.368,0.486,0.524,0.667,0.618,0.708,0.708,0.687,0.66,0.705,0.667
0,Walc,None,0.7047619047619048,0.6571428571428571,-0.5,-0.182,0.187,0.156,0.369,0.24,3.091,1.816,-0.1565,-0.012999999999999998,0.708,0.667,0.298,0.351,0.486,0.495,0.667,0.615,0.708,0.667,0.687,0.64,0.705,0.657
0,health,None,0.7047619047619048,0.6476190476190476,0.226,0.103,-0.106,0.094,0.2,0.028,0.667,0.952,0.060000000000000005,0.0985,0.708,0.729,0.298,0.421,0.486,0.562,0.667,0.593,0.708,0.729,0.687,0.654,0.705,0.648
0,absences,None,0.7047619047619048,0.638095238095238,-0.724,0.304,0.357,-0.237,0.544,0.163,0,0.767,-0.1835,0.0335,0.708,0.708,0.298,0.421,0.486,0.552,0.667,0.586,0.708,0.708,0.687,0.641,0.705,0.638
0,sex,['Medu'],0.6571428571428571,0.6761904761904762,0.052,0.091,-0.115,-0.218,0.076,0.149,0.826,0.661,-0.0315,-0.0635,0.562,0.542,0.263,0.211,0.4,0.362,0.643,0.684,0.562,0.542,0.6,0.605,0.657,0.676
0,age,['Medu'],0.6571428571428571,0.638095238095238,-0.708,-0.426,0.242,-0.08,0.439,0.09,0,1.45,-0.23299999999999998,-0.253,0.562,0.417,0.263,0.175,0.4,0.286,0.643,0.667,0.562,0.417,0.6,0.513,0.657,0.638
0,Pstatus,['Medu'],0.6571428571428571,0.6190476190476191,0.128,0.12,-0.078,0.088,0.156,0.067,0.708,0.833,0.025,0.104,0.562,0.458,0.263,0.246,0.4,0.343,0.643,0.611,0.562,0.458,0.6,0.524,0.657,0.619
0,Fjob,['Medu'],0.6571428571428571,0.6190476190476191,0.04,0.11,0.141,0.278,0.043,0.086,1.115,1.3,0.0905,0.194,0.562,0.458,0.263,0.246,0.4,0.343,0.643,0.611,0.562,0.458,0.6,0.524,0.657,0.619
0,reason,['Medu'],0.6571428571428571,0.638095238095238,0.439,0.418,-0.164,0.001,0.307,0.207,0.472,0.555,0.1375,0.2095,0.562,0.479,0.263,0.228,0.4,0.343,0.643,0.639,0.562,0.479,0.6,0.548,0.657,0.638
0,guardian,['Medu'],0.6571428571428571,0.6190476190476191,0.447,0.574,0.268,0.232,0.102,0.18,0.796,0.641,0.35750000000000004,0.40299999999999997,0.562,0.438,0.263,0.228,0.4,0.324,0.643,0.618,0.562,0.438,0.6,0.513,0.657,0.619
0,traveltime,['Medu'],0.6571428571428571,0.6190476190476191,-0.405,-0.042,0.263,0.228,0.21,0.08,2.05,0.8,-0.07100000000000001,0.093,0.562,0.438,0.263,0.228,0.4,0.324,0.643,0.618,0.562,0.438,0.6,0.513,0.657,0.619
0,studytime,['Medu'],0.6571428571428571,0.6095238095238096,0.315,0.013,-0.409,-0.181,0.4,0.122,0.436,0.775,-0.046999999999999986,-0.08399999999999999,0.562,0.562,0.263,0.351,0.4,0.448,0.643,0.574,0.562,0.562,0.6,0.568,0.657,0.61
0,schoolsup,['Medu'],0.6571428571428571,0.5523809523809524,-0.675,-0.25,0.368,-0.184,0.522,0.014,17.176,0.967,-0.15350000000000003,-0.217,0.562,0.458,0.263,0.368,0.4,0.41,0.643,0.512,0.562,0.458,0.6,0.483,0.657,0.552
0,famsup,['Medu'],0.6571428571428571,0.6095238095238096,0.174,0.1,-0.367,-0.024,0.262,0.04,0.563,0.909,-0.0965,0.038000000000000006,0.562,0.521,0.263,0.316,0.4,0.41,0.643,0.581,0.562,0.521,0.6,0.549,0.657,0.61
0,paid,['Medu'],0.6571428571428571,0.638095238095238,-0.614,-0.045,0.3,0.32,0.447,0.244,0,2.34,-0.157,0.1375,0.562,0.542,0.263,0.281,0.4,0.4,0.643,0.619,0.562,0.542,0.6,0.578,0.657,0.638
0,activities,['Medu'],0.6571428571428571,0.6285714285714286,0.011,0.078,-0.096,0.059,0.093,0.028,0.789,1.067,-0.0425,0.0685,0.562,0.562,0.263,0.316,0.4,0.429,0.643,0.6,0.562,0.562,0.6,0.58,0.657,0.629
0,nursery,['Medu'],0.6571428571428571,0.6095238095238096,0.111,0.178,-0.069,-0.02,0.039,0.027,1.105,1.073,0.020999999999999998,0.079,0.562,0.5,0.263,0.298,0.4,0.39,0.643,0.585,0.562,0.5,0.6,0.539,0.657,0.61
0,higher,['Medu'],0.6571428571428571,0.6571428571428571,-0.562,-0.521,0.268,0.232,0.404,0.365,0,0,-0.14700000000000002,-0.14450000000000002,0.562,0.521,0.263,0.228,0.4,0.362,0.643,0.658,0.562,0.521,0.6,0.582,0.657,0.657
0,internet,['Medu'],0.6571428571428571,0.638095238095238,-0.659,-0.108,0.306,0.015,0.467,0.056,0,1.167,-0.17650000000000002,-0.0465,0.562,0.521,0.263,0.263,0.4,0.381,0.643,0.625,0.562,0.521,0.6,0.568,0.657,0.638
0,romantic,['Medu'],0.6571428571428571,0.6285714285714286,0.178,0.3,0.017,-0.239,0.026,0.236,0.939,0.552,0.0975,0.0305,0.562,0.458,0.263,0.228,0.4,0.333,0.643,0.629,0.562,0.458,0.6,0.53,0.657,0.629
0,famrel,['Medu'],0.6571428571428571,0.6190476190476191,-0.145,-0.068,-0.125,-0.291,0.011,0.125,1.028,0.739,-0.135,-0.1795,0.562,0.5,0.263,0.281,0.4,0.381,0.643,0.6,0.562,0.5,0.6,0.545,0.657,0.619
0,freetime,['Medu'],0.6571428571428571,0.6666666666666666,0.114,0.096,0.097,0.016,0.016,0.051,0.96,0.867,0.10550000000000001,0.056,0.562,0.521,0.263,0.211,0.4,0.352,0.643,0.676,0.562,0.521,0.6,0.588,0.657,0.667
0,goout,['Medu'],0.6571428571428571,0.6571428571428571,-0.083,-0.25,0.06,0.068,0.093,0.167,1.28,2.0,-0.011500000000000003,-0.091,0.562,0.438,0.263,0.158,0.4,0.286,0.643,0.7,0.562,0.438,0.6,0.539,0.657,0.657
0,Walc,['Medu'],0.6571428571428571,0.638095238095238,-0.341,-0.182,0.142,0.128,0.267,0.201,2.511,2.705,-0.09950000000000002,-0.026999999999999996,0.562,0.417,0.263,0.175,0.4,0.286,0.643,0.667,0.562,0.417,0.6,0.513,0.657,0.638
0,health,['Medu'],0.6571428571428571,0.6095238095238096,0.339,0.082,-0.238,-0.061,0.311,0.089,0.462,0.789,0.05050000000000002,0.010500000000000002,0.562,0.479,0.263,0.281,0.4,0.371,0.643,0.59,0.562,0.479,0.6,0.529,0.657,0.61
0,absences,['Medu'],0.6571428571428571,0.6095238095238096,-0.586,0.565,0.25,-0.566,0.421,0.495,0,0.382,-0.16799999999999998,-0.0005000000000000004,0.562,0.458,0.263,0.263,0.4,0.352,0.643,0.595,0.562,0.458,0.6,0.518,0.657,0.61
0,sex,['Pstatus'],0.7047619047619048,0.6761904761904762,0.119,0.098,-0.256,-0.219,0.18,0.153,0.69,0.682,-0.0685,-0.0605,0.708,0.583,0.298,0.246,0.486,0.4,0.667,0.667,0.708,0.583,0.687,0.622,0.705,0.676
0,age,['Pstatus'],0.7047619047619048,0.6857142857142857,-0.833,-0.574,0.333,0.226,0.544,0.39,0,0,-0.24999999999999997,-0.174,0.708,0.562,0.298,0.211,0.486,0.371,0.667,0.692,0.708,0.562,0.687,0.62,0.705,0.686
0,Medu,['Pstatus'],0.7047619047619048,0.638095238095238,-0.325,-0.068,0.208,-0.026,0.339,0.071,2.356,1.227,-0.05850000000000001,-0.047,0.708,0.5,0.298,0.246,0.486,0.362,0.667,0.632,0.708,0.5,0.687,0.558,0.705,0.638
0,Fjob,['Pstatus'],0.7047619047619048,0.7047619047619048,-0.095,-0.095,0.111,0.192,0.086,0.129,1.2,1.321,0.008,0.0485,0.708,0.708,0.298,0.298,0.486,0.486,0.667,0.667,0.708,0.708,0.687,0.687,0.705,0.705
0,reason,['Pstatus'],0.7047619047619048,0.7142857142857143,0.265,0.302,-0.181,0.132,0.241,0.092,0.616,0.82,0.04200000000000001,0.217,0.708,0.688,0.298,0.263,0.486,0.457,0.667,0.688,0.708,0.688,0.687,0.688,0.705,0.714
