Fold,Feature,Droped_Attrib,acc_,acc_after,TPR_diff,TPR_diff_after,FPR_diff,FPR_diff_after,SPD,SPD_after,DIR,DIR_after,AOD,AOD_after,TPR,TPR_after,FPR,FPR_after,SP,SP_after,Pre,Pre_after,Re,Re_after,F1,F1_after,ACC,ACC_after
0,sex,None,0.5914127423822715,0.5554016620498615,0.33,-0.007,-0.416,0.149,0.38,0.036,0.585,1.074,-0.04299999999999998,0.071,0.682,0.571,0.518,0.463,0.608,0.522,0.615,0.599,0.682,0.571,0.647,0.585,0.591,0.555
0,age,None,0.5914127423822715,0.554016620498615,0.143,-0.047,0.5,0.108,0.353,0.056,0.647,1.122,0.3215,0.0305,0.682,0.551,0.518,0.442,0.608,0.501,0.615,0.602,0.682,0.551,0.647,0.575,0.591,0.554
0,race,None,0.5914127423822715,0.574792243767313,0.233,-0.026,-0.361,0.054,0.293,0.036,0.633,1.074,-0.06399999999999999,0.014,0.682,0.573,0.518,0.423,0.608,0.506,0.615,0.622,0.682,0.573,0.647,0.596,0.591,0.575
0,priors_count,None,0.5914127423822715,0.5761772853185596,0.204,-0.167,-0.269,0.1,0.242,0.127,0.679,1.305,-0.032500000000000015,-0.0335,0.682,0.563,0.518,0.408,0.608,0.493,0.615,0.626,0.682,0.563,0.647,0.593,0.591,0.576
0,c_charge_degree,None,0.5914127423822715,0.5595567867036011,0.357,0.058,-0.474,0.024,0.419,0.037,0.528,0.92,-0.058499999999999996,0.041,0.682,0.497,0.518,0.365,0.608,0.438,0.615,0.623,0.682,0.497,0.647,0.553,0.591,0.56
0,sex,['race'],0.5886426592797784,0.5595567867036011,0.295,0.049,-0.421,0.079,0.36,0.027,0.588,0.946,-0.063,0.064,0.654,0.528,0.491,0.402,0.58,0.471,0.618,0.615,0.654,0.528,0.635,0.568,0.589,0.56
0,age,['race'],0.5886426592797784,0.590027700831025,0.143,-0.003,0.5,0.059,0.353,0.005,0.647,1.008,0.3215,0.027999999999999997,0.654,0.72,0.491,0.567,0.58,0.651,0.618,0.606,0.654,0.72,0.635,0.658,0.589,0.59
0,priors_count,['race'],0.5886426592797784,0.5761772853185596,0.242,-0.013,-0.259,-0.119,0.259,0.053,0.648,0.911,-0.008500000000000008,-0.066,0.654,0.629,0.491,0.488,0.58,0.565,0.618,0.61,0.654,0.629,0.635,0.619,0.589,0.576
0,c_charge_degree,['race'],0.5886426592797784,0.5803324099722992,0.369,-0.219,-0.497,0.302,0.435,0.235,0.5,1.664,-0.064,0.041499999999999995,0.654,0.583,0.491,0.423,0.58,0.511,0.618,0.626,0.654,0.583,0.635,0.604,0.589,0.58
0,sex,['priors_count'],0.6024930747922438,0.5595567867036011,0.31,0.049,-0.451,0.079,0.383,0.027,0.586,0.946,-0.07050000000000001,0.064,0.697,0.528,0.512,0.402,0.614,0.471,0.623,0.615,0.697,0.528,0.658,0.568,0.602,0.56
0,age,['priors_count'],0.6024930747922438,0.5470914127423823,0.0,-0.138,0.6,0.188,0.235,0.145,0.765,1.318,0.3,0.024999999999999994,0.697,0.609,0.512,0.528,0.614,0.572,0.623,0.584,0.697,0.609,0.658,0.596,0.602,0.547
0,race,['priors_count'],0.6024930747922438,0.5692520775623269,0.22,0.023,-0.343,-0.045,0.278,0.035,0.649,0.936,-0.06150000000000001,-0.011,0.697,0.591,0.512,0.457,0.614,0.53,0.623,0.611,0.697,0.591,0.658,0.601,0.602,0.569
0,c_charge_degree,['priors_count'],0.6024930747922438,0.5554016620498615,0.408,-0.127,-0.437,0.281,0.435,0.177,0.519,1.5,-0.014500000000000013,0.07700000000000001,0.697,0.525,0.512,0.408,0.614,0.472,0.623,0.61,0.697,0.525,0.658,0.564,0.602,0.555
0,age,['sex'],0.5858725761772853,0.5650969529085873,0.143,-0.3,0.5,0.355,0.353,0.304,0.647,1.775,0.3215,0.027499999999999997,0.664,0.679,0.509,0.574,0.594,0.632,0.613,0.59,0.664,0.679,0.637,0.631,0.586,0.565
0,race,['sex'],0.5858725761772853,0.5761772853185596,0.271,-0.269,-0.375,0.184,0.32,0.228,0.601,1.565,-0.05199999999999999,-0.04250000000000001,0.664,0.616,0.509,0.472,0.594,0.551,0.613,0.613,0.664,0.616,0.637,0.614,0.586,0.576
0,priors_count,['sex'],0.5858725761772853,0.5581717451523546,0.245,-0.158,-0.297,0.03,0.277,0.094,0.636,1.186,-0.025999999999999995,-0.064,0.664,0.611,0.509,0.506,0.594,0.564,0.613,0.595,0.664,0.611,0.637,0.603,0.586,0.558
0,c_charge_degree,['sex'],0.5858725761772853,0.5484764542936288,0.396,-0.206,-0.578,0.084,0.483,0.145,0.473,1.293,-0.09099999999999997,-0.06099999999999999,0.664,0.629,0.509,0.549,0.594,0.593,0.613,0.582,0.664,0.629,0.637,0.605,0.586,0.548
0,sex,['c_charge_degree'],0.6094182825484764,0.5263157894736842,0.327,-0.381,-0.554,0.263,0.431,0.329,0.548,1.98,-0.11350000000000002,-0.059,0.694,0.619,0.494,0.586,0.604,0.604,0.631,0.562,0.694,0.619,0.661,0.589,0.609,0.526
0,age,['c_charge_degree'],0.6094182825484764,0.5650969529085873,0.143,-0.104,0.5,0.214,0.353,0.131,0.647,1.25,0.3215,0.055,0.694,0.674,0.494,0.567,0.604,0.626,0.631,0.591,0.694,0.674,0.661,0.63,0.609,0.565
0,race,['c_charge_degree'],0.6094182825484764,0.5844875346260388,0.268,-0.121,-0.453,0.164,0.354,0.137,0.575,1.31,-0.0925,0.021500000000000005,0.694,0.606,0.494,0.442,0.604,0.532,0.631,0.625,0.694,0.606,0.661,0.615,0.609,0.584
0,priors_count,['c_charge_degree'],0.6094182825484764,0.5581717451523546,0.203,-0.217,-0.202,0.243,0.214,0.22,0.708,1.673,0.0005000000000000004,0.012999999999999998,0.694,0.515,0.494,0.39,0.604,0.458,0.631,0.616,0.694,0.515,0.661,0.561,0.609,0.558
0,sex,['age'],0.5858725761772853,0.5650969529085873,0.253,-0.225,-0.366,0.324,0.308,0.237,0.692,1.521,-0.056499999999999995,0.0495,0.806,0.694,0.681,0.592,0.749,0.648,0.59,0.588,0.806,0.694,0.681,0.637,0.586,0.565
0,race,['age'],0.5858725761772853,0.5844875346260388,0.303,-0.204,-0.484,0.156,0.386,0.179,0.614,1.412,-0.0905,-0.023999999999999994,0.806,0.624,0.681,0.463,0.749,0.551,0.59,0.621,0.806,0.624,0.681,0.622,0.586,0.584
0,priors_count,['age'],0.5858725761772853,0.5512465373961218,0.339,-0.164,-0.502,0.002,0.417,0.086,0.583,1.174,-0.08149999999999999,-0.081,0.806,0.591,0.681,0.497,0.749,0.548,0.59,0.591,0.806,0.591,0.681,0.591,0.586,0.551
0,c_charge_degree,['age'],0.5858725761772853,0.53601108033241,0.31,0.088,-0.444,-0.003,0.376,0.06,0.624,0.879,-0.067,0.042499999999999996,0.806,0.492,0.681,0.411,0.749,0.456,0.59,0.593,0.806,0.492,0.681,0.538,0.586,0.536
1,sex,None,0.6301939058171745,0.5886426592797784,0.296,0.075,-0.535,-0.061,0.405,0.097,0.566,0.831,-0.11950000000000002,0.006999999999999999,0.709,0.575,0.477,0.392,0.611,0.497,0.669,0.666,0.709,0.575,0.688,0.617,0.63,0.589
1,age,None,0.6301939058171745,0.5706371191135734,0.125,-0.27,0.5,0.295,0.286,0.246,0.714,1.566,0.3125,0.012499999999999983,0.709,0.678,0.477,0.575,0.611,0.634,0.669,0.616,0.709,0.678,0.688,0.646,0.63,0.571
1,race,None,0.6301939058171745,0.5914127423822715,0.261,-0.024,-0.302,-0.005,0.3,0.008,0.631,0.985,-0.02049999999999999,-0.0145,0.709,0.601,0.477,0.422,0.611,0.525,0.669,0.66,0.709,0.601,0.688,0.629,0.63,0.591
1,priors_count,None,0.6301939058171745,0.5969529085872576,0.189,-0.165,-0.219,0.096,0.212,0.127,0.713,1.282,-0.015,-0.0345,0.709,0.608,0.477,0.418,0.611,0.528,0.669,0.664,0.709,0.608,0.688,0.635,0.63,0.597
1,c_charge_degree,None,0.6301939058171745,0.5844875346260388,0.393,0.047,-0.484,-0.079,0.451,0.083,0.494,0.826,-0.045499999999999985,-0.016,0.709,0.51,0.477,0.314,0.611,0.427,0.669,0.688,0.709,0.51,0.688,0.586,0.63,0.584
1,sex,['race'],0.6204986149584487,0.5886426592797784,0.312,0.075,-0.579,-0.061,0.427,0.097,0.549,0.831,-0.13349999999999998,0.006999999999999999,0.697,0.575,0.484,0.392,0.607,0.497,0.662,0.666,0.697,0.575,0.679,0.617,0.62,0.589
1,age,['race'],0.6204986149584487,0.5969529085872576,0.125,0.025,0.5,-0.048,0.286,0.061,0.714,0.918,0.3125,-0.0115,0.697,0.752,0.484,0.614,0.607,0.694,0.662,0.625,0.697,0.752,0.679,0.683,0.62,0.597
1,priors_count,['race'],0.6204986149584487,0.6066481994459834,0.189,-0.025,-0.209,-0.055,0.207,0.017,0.717,0.971,-0.009999999999999995,-0.04,0.697,0.666,0.484,0.474,0.607,0.584,0.662,0.656,0.697,0.666,0.679,0.661,0.62,0.607
1,c_charge_degree,['race'],0.6204986149584487,0.5803324099722992,0.385,-0.197,-0.474,0.245,0.44,0.193,0.5,1.489,-0.044499999999999984,0.023999999999999994,0.697,0.582,0.484,0.422,0.607,0.514,0.662,0.652,0.697,0.582,0.679,0.615,0.62,0.58
1,sex,['priors_count'],0.6343490304709142,0.5886426592797784,0.332,0.075,-0.569,-0.061,0.44,0.097,0.541,0.831,-0.11849999999999997,0.006999999999999999,0.712,0.575,0.471,0.392,0.609,0.497,0.673,0.666,0.712,0.575,0.692,0.617,0.634,0.589
1,age,['priors_count'],0.6343490304709142,0.5817174515235457,0.125,-0.097,0.333,0.117,0.357,0.069,0.643,1.131,0.229,0.010000000000000002,0.712,0.644,0.471,0.503,0.609,0.584,0.673,0.635,0.712,0.644,0.692,0.639,0.634,0.582
1,race,['priors_count'],0.6343490304709142,0.6080332409972299,0.258,0.094,-0.344,-0.08,0.315,0.111,0.617,0.825,-0.04299999999999998,0.006999999999999999,0.712,0.644,0.471,0.441,0.609,0.558,0.673,0.665,0.712,0.644,0.692,0.654,0.634,0.608
1,c_charge_degree,['priors_count'],0.6343490304709142,0.5817174515235457,0.398,-0.096,-0.508,0.127,0.465,0.084,0.482,1.212,-0.05499999999999999,0.0155,0.712,0.524,0.471,0.34,0.609,0.446,0.673,0.677,0.712,0.524,0.692,0.591,0.634,0.582
1,age,['sex'],0.6260387811634349,0.5470914127423823,0.125,-0.365,0.5,0.335,0.286,0.335,0.714,1.901,0.3125,-0.014999999999999986,0.692,0.663,0.464,0.611,0.596,0.641,0.67,0.596,0.692,0.663,0.681,0.628,0.626,0.547
1,race,['sex'],0.6260387811634349,0.5955678670360111,0.319,-0.008,-0.319,0.08,0.342,0.017,0.587,1.027,0.0,0.036000000000000004,0.692,0.709,0.464,0.559,0.596,0.645,0.67,0.633,0.692,0.709,0.681,0.669,0.626,0.596
1,priors_count,['sex'],0.6260387811634349,0.5817174515235457,0.237,-0.154,-0.183,0.091,0.226,0.12,0.692,1.245,0.026999999999999996,-0.0315,0.692,0.625,0.464,0.477,0.596,0.562,0.67,0.64,0.692,0.625,0.681,0.632,0.626,0.582
1,c_charge_degree,['sex'],0.6260387811634349,0.53601108033241,0.393,-0.08,-0.579,0.055,0.487,0.055,0.457,1.168,-0.09299999999999997,-0.0125,0.692,0.409,0.464,0.291,0.596,0.359,0.67,0.656,0.692,0.409,0.681,0.504,0.626,0.536
1,sex,['c_charge_degree'],0.6398891966759003,0.5692520775623269,0.357,-0.305,-0.63,0.27,0.481,0.271,0.496,1.77,-0.1365,-0.017499999999999988,0.683,0.618,0.418,0.497,0.571,0.566,0.689,0.628,0.683,0.618,0.686,0.623,0.64,0.569
